unique_id,ElementID,Dimension FE,Type Level 1,Type Level 1 E,Type Level 1 F,Type Level 2,Type Level 2 E,Type Level 2 F,Type Level 3,Type Level 4,Example,Definition,Industry,Bildungsweg 1,Bildungsweg 2,Bildungsweg 3,Bildungsweg 4,Bildungsweg 5,Bildungsweg 6,Bildungsweg 7,Bildungsweg 8,Bildungsweg 9,Bildungsweg 10,Frontend,Source,Connection SwissICT Model,Internal Reference,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
53,2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,,,,"Fertigkeiten, die den Erwerb und die Anwendung von Wissen bei der Problemlösung beeinflussen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.1.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,,,"Fertigkeiten, die das logische Durchdenken von Problemen und das Treffen von Entscheidungen beeinflussen. Dies inkludiert das Erfassen, Verarbeiten, Analysieren und Beurteilen von Daten oder Informationen.",,,,,,,,,,,,Z,,Gestaltung und Problemlösung,,,,,,,,,,,,,,,,,,
89,2.1.1.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Problembewusstsein,,"Erkennen, wann etwas falsch ist oder wahrscheinlich schief gehen wird. Es geht nicht darum, das Problem zu lösen, sondern nur zu erkennen, dass es ein Problem gibt.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.b.3,,,,,,,,,,,,,,,,,,,
124,2.1.1.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Verarbeiten von Informationen,,"Zusammenstellen, Kodieren, Kategorisieren, Berechnen, Tabellieren oder Prüfen von Informationen oder Daten. Hierbei geht es um die (mechanische) Verarbeitung.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.a.2,,,,,,,,,,,,,,,,,,,
2,2.1.1.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Analysieren von Daten oder Informationen,,"Aufschlüsselung von Informationen oder Daten in einzelne Teile um zugrundeliegende Prinzipien, Gründe oder Fakten zu identifizieren",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.a.4,,,,,,,,,,,,,,,,,,,
12,2.1.1.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Beurteilungsfähigkeit,,"Beurteilung des Wertes, der Bedeutung oder der Qualität von Objekten, Dienstleistungen oder Personen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.a.1,,,,,,,,,,,,,,,,,,,
23,2.1.1.5,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Einfallsreichtum,,"Ideen zu einem Thema generieren (die Anzahl der Ideen ist wichtig, nicht ihre Qualität, Korrektheit oder Kreativität).",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.b.1,,,,,,,,,,,,,,,,,,,
87,2.1.1.6,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Originalität ,,"Ungewöhnliche, clevere, krative Ideen oder Lösungsansätze zu einem Thema, einer Situation oder einem Problem generieren. ",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.b.2,,,,,,,,,,,,,,,,,,,
25,2.1.1.7,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Entscheidungsfähigkeit,,Basierend auf Informationen und Ergebnissen die beste Lösung auf ein Problem finden.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.b.1,,,,,,,,,,,,,,,,,,,
122,2.1.1.8,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Problemlösungsfähigkeit,Umsetzungsfähigkeit,,"Die getroffenen Entscheidungen in die Tat umsetzen, indem daraus konkrete Schritte und Massnahmen abgeleitet werden. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2.1.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Organisationsfähigkeit,,,"Fertigkeiten, die das Planen von Arbeiten oder Aktivitäten beeinflussen. ",,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
26,2.1.2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Organisationsfähigkeit,Entwicklung von Zielen und Strategien,,Festlegung von Zielen sowie von Strategien und Maßnahmen zur Zielerreichung.  ,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.b.4,,,,,,,,,,,,,,,,,,,
0,2.1.2.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Organisationsfähigkeit,Aktivitäten und Arbeiten planen,,"Planen von Veranstaltungen, Programmen und Aktivitäten sowie der Arbeit anderer.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.b.5,,,,,,,,,,,,,,,,,,,
121,2.1.2.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Organisationsfähigkeit,Tätigkeiten priorisieren,,"Priorisierung von anstehenden Arbeiten, Arbeitspaketen, Projekten, Aktivitäten etc.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/4.A.2.b.6,,,,,,,,,,,,,,,,,,,
84,2.1.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Numerische Fertigkeiten,,,"Fertigkeiten, die die Lösung von Problemen mit mathematischen Beziehungen beeinflussen",,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
75,2.1.4.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Numerische Fertigkeiten,Mathematisches Denken,,"Die richtigen mathematischen Methoden oder Formeln wählen, um ein Problem zu lösen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.c.1,,,,,,,,,,,,,,,,,,,
129,2.1.4.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Numerische Fertigkeiten,Zahlenverständnis,,"Schnell und korrekt addieren, subtrahieren, multiplizieren oder dividieren.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.c.2,,,,,,,,,,,,,,,,,,,
28,2.1.5,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Erinnerungsvermögen,,,"Fertigkeiten, die das Abrufen von Informationen beeinflussen",,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
76,2.1.5.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Erinnerungsvermögen,Merkfähigkeit,,"Sich Informationen wie Wörter, Zahlen, Bilder und Verfahren merken.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.d.1,,,,,,,,,,,,,,,,,,,
128,2.1.6,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Wahrnehmungsfähigkeiten,,,Fähigkeiten im Zusammenhang mit der Aufnahme und Organisation von visuellen Informationen,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
9,2.1.6.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Wahrnehmungsfähigkeiten,Aufnahmefähigkeit,,"Die Fähigkeit, Informationen schnell zu erfassen, zu kombinieren und zu sinnvollen Mustern zu ordnen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.e.1,,,,,,,,,,,,,,,,,,,
79,2.1.6.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Wahrnehmungsfähigkeiten,Mustererkennung,,"Ein bekanntes Muster (eine Figur, ein Objekt, ein Wort oder ein Geräusch) identifizieren oder erkennen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.e.2,,,,,,,,,,,,,,,,,,,
125,2.1.6.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Wahrnehmungsfähigkeiten,Vergleichsfähigkeit,,"Ähnlichkeiten und Unterschiede zwischen Gruppen von Buchstaben, Zahlen, Objekten, Bildern oder Mustern schnell und genau vergleichen. Die zu vergleichenden Dinge können gleichzeitig oder nacheinander präsentiert werden. Diese Fähigkeit umfasst auch den Vergleich eines präsentierten Objekts mit einem erinnerten Objekt.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.e.3,,,,,,,,,,,,,,,,,,,
95,2.1.7,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Raumwahrnehmung und -vorstellung,,,Fertigkeiten im Zusammenhang mit der Verarbeitung und Organisation räumlicher Informationen,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
102,2.1.7.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Raumwahrnehmung und -vorstellung,Räumliche Orientierung,,"Den eigenen Standort in Bezug auf die Umgebung kennen oder wissen, wo sich andere Objekte im Verhältnis zu einem selbst befinden.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.f.1,,,,,,,,,,,,,,,,,,,
103,2.1.7.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Raumwahrnehmung und -vorstellung,Räumliches Vorstellungsvermögen,,"Sich vorstellen, wie etwas aussieht, wenn es bewegt wird oder wenn seine Teile verschoben oder neu angeordnet werden.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.f.2,,,,,,,,,,,,,,,,,,,
8,2.1.8,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Aufmerksamkeit,,,Fertigkeiten im Zusammenhang mit der Steuerung der eigenen Aufmerksamkeit,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
66,2.1.8.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Aufmerksamkeit,Konzentrationsfähigkeit,,"Sich über einen bestimmten Zeitraum hinweg auf eine Aufgabe konzentrieren, ohne sich ablenken zu lassen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.g.1,,,,,,,,,,,,,,,,,,,
33,2.1.8.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Aufmerksamkeit,Fokuswechsel,,"Zwischen zwei oder mehreren Aktivitäten oder Informationsquellen (z. B. Sprache, Geräusche, Berührungen oder andere Quellen) hin und her wechseln.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.g.2,,,,,,,,,,,,,,,,,,,
113,2.1.9,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Sprachliche Fertigkeiten,,,"Fertigkeiten, die den Erwerb und die Anwendung von verbalen Informationen beeinflussen",,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
81,2.1.9.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Sprachliche Fertigkeiten,Mündliches Verstehen,,In Worten und Sätzen gesprochene Informationen und Ideen hören und verstehen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.a.1,,,,,,,,,,,,,,,,,,,
105,2.1.9.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Sprachliche Fertigkeiten,Schriftliches Verstehen,,Schriftlich dargestellte Informationen und Ideen lesen und verstehen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.a.2,,,,,,,,,,,,,,,,,,,
80,2.1.9.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Sprachliche Fertigkeiten,Mündliche Ausdrucksfähigkeit,,"Informationen und Ideen in mündlicher Form so vermitteln, dass andere sie verstehen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.a.3,,,,,,,,,,,,,,,,,,,
104,2.1.9.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Kognitive Fertigkeit,Cognitive Skill,Aptitude Cognitive,Sprachliche Fertigkeiten,Schriftlicher Ausdrucksfähigkeit,,"Informationen und Ideen schriftlich so vermitteln, dass andere sie verstehen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.1.a.4,,,,,,,,,,,,,,,,,,,
112,2.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,,,,"Fertigkeiten, um in der Zusammenarbeit mit anderen Menschen Ziele zu erreichen",,,,,,,,,,,,Z,,Soziale Kompetenzen,,,,,,,,,,,,,,,,,,
68,2.2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Koordinieren,,,Handlungen in Bezug auf die Handlungen anderer anpassen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/2.B.1.b,,,,,,,,,,,,,,,,,,,
137,2.2.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Überzeugen,,,"Andere davon überzeugen, ihre Meinung oder ihr Verhalten zu ändern.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/2.B.1.c,,,,,,,,,,,,,,,,,,,
126,2.2.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Verhandeln,,,"Andere zusammenbringen und versuchen, Differenzen auszugleichen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/2.B.1.d,,,,,,,,,,,,,,,,,,,
3,2.2.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Anleiten und Begleiten,,,"Anderen beibringen, wie sie etwas tun sollen und sie in ihrem Lernprozess unterstützen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/2.B.1.e,,,,,,,,,,,,,,,,,,,
67,2.2.5,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Kooperieren,,,"Bei der Arbeit angenehm mit anderen umgehen und eine gutmütige, kooperative Arbeitsweise an den Tag legen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.3.a,,,,,,,,,,,,,,,,,,,
77,2.2.6,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Mitfühlen,,,Einfühlsam und verständnisvoll für die Bedürfnisse und Gefühle anderer sein (Empathie).,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.3.b,,,,,,,,,,,,,,,,,,,
78,2.2.7,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Soziale Fertigkeit,Social Skill,Aptitude Sociale,Motivieren,,,"Das Interesse, die Entschlossenheit und das Selbstvertrauen anderer in der Verfolgung ihrer Ziele unterstützen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,,,,"Fertigkeiten, die den Umgang mit und die Kontrolle über Objekte beeinflussen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2.3.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Feinmotorik,,,Fähigkeiten im Zusammenhang mit dem handwerklichen Umgang mit Gegenständen,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
7,2.3.1.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Feinmotorik,Arm-Hand-Stabilität,,"Hand und Arm ruhig zu halten, während man den Arm bewegt oder Arm und Hand in einer Position hält.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.a.1,,,,,,,,,,,,,,,,,,,
47,2.3.1.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Feinmotorik,Handfertigkeit,,"Die Hand, die Hand mit dem Arm oder beide Hände zusammen schnell bewegen, um Gegenstände zu greifen, zu manipulieren oder zusammenzusetzen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.a.2,,,,,,,,,,,,,,,,,,,
31,2.3.1.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Feinmotorik,Fingerfertigkeit,,"Präzise koordinierte Bewegungen der Finger einer oder beider Hände ausführen, um sehr kleine Gegenstände zu greifen, zu manipulieren oder zusammenzusetzen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.a.3,,,,,,,,,,,,,,,,,,,
15,2.3.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Bewegungskontrolle,,,"Fähigkeit, Bewegungen in Bezug auf Zeit und Raum präzise zu kontrollieren",,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
115,2.3.2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Bewegungskontrolle,Steuerungsfähigkeit,,Die Bedienelemente einer Maschine oder eines Fahrzeugs schnell und wiederholt in die gewünschte Position bringen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.b.1,,,,,,,,,,,,,,,,,,,
45,2.3.2.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Bewegungskontrolle,Gliedmaßenkoordination,,"Zwei oder mehr Gliedmaßen im Sitzen, Stehen oder Liegen koordinieren. Es geht nicht darum, die Tätigkeiten auszuführen, während der ganze Körper in Bewegung ist.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.b.2,,,,,,,,,,,,,,,,,,,
14,2.3.2.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Bewegungskontrolle,Bewegungsanpassung,,Die eigenen Bewegungen oder die Bewegung eines Geräts in Erwartung von Änderungen der Geschwindigkeit und/oder Richtung eines sich bewegenden Objekts oder einer Szene timen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.b.4,,,,,,,,,,,,,,,,,,,
97,2.3.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Reaktionszeit und Schnelligkeit,,,Fertigkeiten im Zusammenhang mit der Geschwindigkeit der Manipulation von Objekten,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
96,2.3.3.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Reaktionszeit und Schnelligkeit,Reaktionsgeschwindigkeit,,"Schnell (mit der Hand, dem Finger oder dem Fuß) auf ein Signal (Ton, Licht, Bild) reagieren, wenn dieses erscheint.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.c.1,,,,,,,,,,,,,,,,,,,
46,2.3.3.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Reaktionszeit und Schnelligkeit,Hand/Finger-Geschwindigkeit,,"Schnelle, einfache, wiederholte Bewegungen der Finger, Hände und Handgelenke ausführen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.c.2,,,,,,,,,,,,,,,,,,,
44,2.3.3.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychomotorische Fertigkeit,Psychomotor Skill,Aptitude Psychomotrice,Reaktionszeit und Schnelligkeit,Gliedmaßen-Geschwindigkeit,,Arme und Beine schnell bewegen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.2.c.3,,,,,,,,,,,,,,,,,,,
88,2.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,,,,"Fertigkeiten, die Kraft, Ausdauer, Flexibilität, Gleichgewicht und Koordination beeinflussen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2.4.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Körperliche Stärke,,,Fertigkeiten im Zusammenhang mit der Ausübung von Kraft,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
114,2.4.1.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Körperliche Stärke,Statische Kraft,,"Maximale Muskelkraft zum Heben, Schieben, Ziehen oder Tragen von Gegenständen aufbringen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.a.1,,,,,,,,,,,,,,,,,,,
29,2.4.1.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Körperliche Stärke,Explosive Kraft,,Sich mit kurzen Muskelkraftstößen fortbewegen (z.B. Springen oder Sprinten) oder einen Gegenstand werfen.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.a.2,,,,,,,,,,,,,,,,,,,
22,2.4.1.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Körperliche Stärke,Dynamische Kraft,,Muskelkraft wiederholt oder kontinuierlich über einen längeren Zeitraum ausüben. Dazu gehören muskuläre Ausdauer und Widerstand gegen Muskelermüdung.,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.a.3,,,,,,,,,,,,,,,,,,,
